timestamp,account_id,channel,device_id,ip_address,transaction_type,amount_inr,is_fraud_flag
2026-02-23 17:52:34,ACT_2939,RTGS,IMEI_31858,192.168.1.13,Standard Transfer,2039,0
2026-02-23 17:55:34,ACT_4832,RTGS,IMEI_29604,192.168.1.180,Standard Transfer,3779,0
2026-02-23 18:08:34,ACT_9773,Mobile App,IMEI_60413,192.168.1.160,Standard Transfer,2666,0
2026-02-23 18:09:34,ACT_7445,Web Banking,IMEI_67640,192.168.1.23,Standard Transfer,4843,0
2026-02-23 18:15:34,ACT_1645,Web Banking,IMEI_21056,192.168.1.174,Standard Transfer,2266,0
2026-02-23 18:17:34,ACT_7750,Mobile App,IMEI_95305,192.168.1.25,Standard Transfer,412,0
2026-02-23 18:21:34,ACT_6296,Mobile App,IMEI_60366,192.168.1.17,Standard Transfer,1297,0
2026-02-23 18:32:34,ACT_8868,RTGS,IMEI_83230,192.168.1.233,Standard Transfer,4469,0
2026-02-23 18:41:34,ACT_4356,UPI,IMEI_53450,192.168.1.170,Standard Transfer,4461,0
2026-02-23 18:41:34,ACT_6639,Web Banking,IMEI_65558,192.168.1.150,Standard Transfer,3837,0
2026-02-23 18:41:34,ACT_8194,Mobile App,IMEI_30144,192.168.1.170,Standard Transfer,3999,0
2026-02-23 18:54:34,ACT_1880,UPI,IMEI_23515,192.168.1.93,Standard Transfer,4910,0
2026-02-23 18:54:34,ACT_8835,Mobile App,IMEI_48887,192.168.1.133,Standard Transfer,2654,0
2026-02-23 19:02:34,ACT_3873,Mobile App,IMEI_57684,192.168.1.88,Standard Transfer,3265,0
2026-02-23 19:08:34,ACT_8385,ATM,IMEI_88724,192.168.1.17,Standard Transfer,4103,0
2026-02-23 19:11:34,ACT_2592,ATM,IMEI_49598,192.168.1.56,Standard Transfer,726,0
2026-02-23 19:12:34,ACT_2452,Web Banking,IMEI_40731,192.168.1.67,Standard Transfer,3032,0
2026-02-23 19:12:34,ACT_9531,ATM,IMEI_73944,192.168.1.124,Standard Transfer,707,0
2026-02-23 19:17:34,ACT_6221,UPI,IMEI_94461,192.168.1.188,Standard Transfer,4453,0
2026-02-23 19:19:34,ACT_1880,Mobile App,IMEI_48469,192.168.1.111,Standard Transfer,1318,0
2026-02-23 19:22:34,ACT_3661,Web Banking,IMEI_38375,192.168.1.92,Standard Transfer,3619,0
2026-02-23 19:27:34,ACT_3887,UPI,IMEI_76947,192.168.1.67,Standard Transfer,2251,0
2026-02-23 19:30:34,ACT_8670,Web Banking,IMEI_60134,192.168.1.214,Standard Transfer,4150,0
2026-02-23 19:33:34,ACT_5522,UPI,IMEI_15453,192.168.1.206,Standard Transfer,3368,0
2026-02-23 19:36:34,ACT_7607,RTGS,IMEI_17801,192.168.1.220,Standard Transfer,417,0
2026-02-23 19:36:34,ACT_7617,RTGS,IMEI_34789,192.168.1.189,Standard Transfer,3592,0
2026-02-23 19:41:34,ACT_7830,Mobile App,IMEI_32526,192.168.1.234,Standard Transfer,2164,0
2026-02-23 19:48:34,ACT_1444,Mobile App,IMEI_95310,192.168.1.22,Standard Transfer,4161,0
2026-02-23 19:54:34,ACT_7956,Web Banking,IMEI_66754,192.168.1.114,Standard Transfer,2294,0
2026-02-23 19:55:34,ACT_3086,ATM,IMEI_95310,192.168.1.138,Standard Transfer,2307,0
2026-02-23 19:57:34,ACT_6336,Web Banking,IMEI_39912,192.168.1.212,Standard Transfer,413,0
2026-02-23 20:00:34,ACT_4345,RTGS,IMEI_82183,192.168.1.160,Standard Transfer,926,0
2026-02-23 20:08:34,ACT_9751,ATM,IMEI_40085,192.168.1.59,Standard Transfer,1452,0
2026-02-23 20:15:34,ACT_9159,Mobile App,IMEI_30509,192.168.1.199,Standard Transfer,1572,0
2026-02-23 20:21:34,ACT_2541,RTGS,IMEI_22169,192.168.1.216,Standard Transfer,416,0
2026-02-23 20:23:34,ACT_4352,UPI,IMEI_45268,192.168.1.87,Standard Transfer,814,0
2026-02-23 20:25:34,ACT_8334,UPI,IMEI_78870,192.168.1.92,Standard Transfer,889,0
2026-02-23 20:40:34,ACT_4863,RTGS,IMEI_58391,192.168.1.22,Standard Transfer,1473,0
2026-02-23 20:40:34,ACT_5304,Mobile App,IMEI_19439,192.168.1.186,Standard Transfer,1340,0
2026-02-23 20:41:34,ACT_9032,Mobile App,IMEI_82013,192.168.1.17,Standard Transfer,1520,0
2026-02-23 20:47:34,ACT_8664,ATM,IMEI_19639,192.168.1.92,Standard Transfer,1951,0
2026-02-23 20:48:34,ACT_4134,RTGS,IMEI_54045,192.168.1.25,Standard Transfer,4593,0
2026-02-23 20:52:34,ACT_4028,RTGS,IMEI_16238,192.168.1.255,Standard Transfer,3440,0
2026-02-23 21:02:34,ACT_8156,Mobile App,IMEI_42035,192.168.1.116,Standard Transfer,131,0
2026-02-23 21:02:34,ACT_6338,ATM,IMEI_47283,192.168.1.17,Standard Transfer,1650,0
2026-02-23 21:04:34,ACT_4140,ATM,IMEI_57006,192.168.1.245,Standard Transfer,2041,0
2026-02-23 21:07:34,ACT_8868,Mobile App,IMEI_35058,192.168.1.213,Standard Transfer,2282,0
2026-02-23 21:11:34,ACT_9836,Web Banking,IMEI_22169,192.168.1.6,Standard Transfer,3078,0
2026-02-23 21:23:34,ACT_6336,Mobile App,IMEI_37530,192.168.1.6,Standard Transfer,4088,0
2026-02-23 21:24:34,ACT_6682,Mobile App,IMEI_26533,192.168.1.209,Standard Transfer,2629,0
2026-02-23 21:28:34,ACT_8822,UPI,IMEI_77947,192.168.1.239,Standard Transfer,4900,0
2026-02-23 21:29:34,ACT_1555,UPI,IMEI_46159,192.168.1.110,Standard Transfer,2138,0
2026-02-23 21:31:34,ACT_7544,Mobile App,IMEI_96227,192.168.1.23,Standard Transfer,1083,0
2026-02-23 21:32:34,ACT_8154,RTGS,IMEI_89191,192.168.1.96,Standard Transfer,2714,0
2026-02-23 21:33:34,ACT_7980,Web Banking,IMEI_95982,192.168.1.22,Standard Transfer,1793,0
2026-02-23 21:38:34,ACT_9792,Web Banking,IMEI_21327,192.168.1.234,Standard Transfer,1348,0
2026-02-23 21:46:34,ACT_9836,Mobile App,IMEI_57664,192.168.1.209,Standard Transfer,4420,0
2026-02-23 21:49:34,ACT_8613,Mobile App,IMEI_53881,192.168.1.12,Standard Transfer,4331,0
2026-02-23 21:55:34,ACT_8339,ATM,IMEI_26547,192.168.1.47,Standard Transfer,4640,0
2026-02-23 21:56:34,ACT_3038,ATM,IMEI_74447,192.168.1.144,Standard Transfer,1903,0
2026-02-23 22:06:34,ACT_7544,ATM,IMEI_24590,192.168.1.169,Standard Transfer,807,0
2026-02-23 22:07:34,ACT_4408,ATM,IMEI_72043,192.168.1.179,Standard Transfer,1106,0
2026-02-23 22:07:34,ACT_8381,Mobile App,IMEI_75982,192.168.1.111,Standard Transfer,4233,0
2026-02-23 22:12:34,ACT_2707,Mobile App,IMEI_80042,192.168.1.109,Standard Transfer,983,0
2026-02-23 22:16:34,ACT_5678,ATM,IMEI_29604,192.168.1.60,Standard Transfer,477,0
2026-02-23 22:16:34,ACT_5454,ATM,IMEI_38249,192.168.1.96,Standard Transfer,3315,0
2026-02-23 22:23:34,ACT_9194,UPI,IMEI_62471,192.168.1.158,Standard Transfer,723,0
2026-02-23 22:35:34,ACT_3782,RTGS,IMEI_21533,192.168.1.43,Standard Transfer,1349,0
2026-02-23 22:36:34,ACT_2102,ATM,IMEI_34996,192.168.1.199,Standard Transfer,2149,0
2026-02-23 22:36:34,ACT_2796,ATM,IMEI_48525,192.168.1.92,Standard Transfer,2057,0
2026-02-23 22:37:34,ACT_3661,Mobile App,IMEI_34904,192.168.1.211,Standard Transfer,1144,0
2026-02-23 22:38:34,ACT_5468,ATM,IMEI_41809,192.168.1.14,Standard Transfer,4975,0
2026-02-23 22:43:34,ACT_5398,Web Banking,IMEI_26547,192.168.1.67,Standard Transfer,2025,0
2026-02-23 22:45:34,ACT_9160,RTGS,IMEI_67329,192.168.1.67,Standard Transfer,3321,0
2026-02-23 22:57:34,ACT_9768,RTGS,IMEI_46946,192.168.1.162,Standard Transfer,3997,0
2026-02-23 22:59:34,ACT_9190,Mobile App,IMEI_67387,192.168.1.74,Standard Transfer,4512,0
2026-02-23 23:08:34,ACT_7435,ATM,IMEI_35050,192.168.1.116,Standard Transfer,1225,0
2026-02-23 23:12:34,ACT_2616,ATM,IMEI_55274,192.168.1.221,Standard Transfer,3962,0
2026-02-23 23:17:34,ACT_2061,Mobile App,IMEI_86524,192.168.1.160,Standard Transfer,2035,0
2026-02-23 23:22:34,ACT_8590,ATM,IMEI_60134,192.168.1.162,Standard Transfer,709,0
2026-02-23 23:35:34,ACT_3494,RTGS,IMEI_17176,192.168.1.102,Standard Transfer,4318,0
2026-02-23 23:42:34,ACT_6100,Web Banking,IMEI_41852,192.168.1.130,Standard Transfer,4614,0
2026-02-23 23:42:34,ACT_9071,RTGS,IMEI_55812,192.168.1.115,Standard Transfer,271,0
2026-02-23 23:51:34,ACT_8973,RTGS,IMEI_48887,192.168.1.89,Standard Transfer,2365,0
2026-02-23 23:54:34,ACT_3689,RTGS,IMEI_21660,192.168.1.168,Standard Transfer,266,0
2026-02-24 00:05:34,ACT_8638,UPI,IMEI_26353,192.168.1.74,Standard Transfer,1090,0
2026-02-24 00:05:34,ACT_5116,UPI,IMEI_60366,192.168.1.20,Standard Transfer,2449,0
2026-02-24 00:08:34,ACT_7241,ATM,IMEI_79419,192.168.1.10,Standard Transfer,2225,0
2026-02-24 00:09:34,ACT_5475,UPI,IMEI_55628,192.168.1.47,Standard Transfer,3451,0
2026-02-24 00:12:34,ACT_7714,UPI,IMEI_32404,192.168.1.189,Standard Transfer,1768,0
2026-02-24 00:29:34,ACT_3627,RTGS,IMEI_33031,192.168.1.250,Standard Transfer,2358,0
2026-02-24 00:30:34,ACT_7795,Mobile App,IMEI_40418,192.168.1.23,Standard Transfer,4606,0
2026-02-24 00:41:34,ACT_6790,UPI,IMEI_25770,192.168.1.170,Standard Transfer,1802,0
2026-02-24 00:42:34,ACT_4702,Mobile App,IMEI_20764,192.168.1.127,Standard Transfer,4452,0
2026-02-24 00:43:34,ACT_4209,ATM,IMEI_99115,192.168.1.223,Standard Transfer,4921,0
2026-02-24 00:46:34,ACT_7823,ATM,IMEI_23776,192.168.1.110,Standard Transfer,4782,0
2026-02-24 00:48:34,ACT_5214,ATM,IMEI_95305,192.168.1.201,Standard Transfer,1804,0
2026-02-24 01:08:34,ACT_7286,RTGS,IMEI_27820,192.168.1.42,Standard Transfer,738,0
2026-02-24 01:14:34,ACT_7852,Web Banking,IMEI_74354,192.168.1.46,Standard Transfer,1117,0
2026-02-24 01:15:34,ACT_4855,UPI,IMEI_30033,192.168.1.65,Standard Transfer,4593,0
2026-02-24 01:17:34,ACT_9071,UPI,IMEI_69914,192.168.1.12,Standard Transfer,1287,0
2026-02-24 01:17:34,ACT_4667,UPI,IMEI_51384,192.168.1.199,Standard Transfer,3534,0
2026-02-24 01:37:34,ACT_3352,UPI,IMEI_60267,192.168.1.252,Standard Transfer,966,0
2026-02-24 01:42:34,ACT_6639,RTGS,IMEI_18352,192.168.1.23,Standard Transfer,4183,0
2026-02-24 02:00:34,ACT_3157,RTGS,IMEI_43942,192.168.1.5,Standard Transfer,2229,0
2026-02-24 02:06:34,ACT_8670,RTGS,IMEI_70973,192.168.1.43,Standard Transfer,4030,0
2026-02-24 02:06:34,ACT_5813,UPI,IMEI_89191,192.168.1.252,Standard Transfer,1180,0
2026-02-24 02:13:34,ACT_1038,ATM,IMEI_45419,192.168.1.28,Standard Transfer,2169,0
2026-02-24 02:16:34,ACT_8364,UPI,IMEI_29479,192.168.1.170,Standard Transfer,1876,0
2026-02-24 02:24:34,ACT_3299,Web Banking,IMEI_17167,192.168.1.12,Standard Transfer,573,0
2026-02-24 02:29:34,ACT_2604,Web Banking,IMEI_55059,192.168.1.169,Standard Transfer,4139,0
2026-02-24 02:29:34,ACT_3290,UPI,IMEI_86077,192.168.1.213,Standard Transfer,873,0
2026-02-24 02:31:34,ACT_9406,ATM,IMEI_33862,192.168.1.107,Standard Transfer,3103,0
2026-02-24 02:33:34,ACT_4904,Web Banking,IMEI_87812,192.168.1.42,Standard Transfer,4380,0
2026-02-24 02:35:34,ACT_2347,Web Banking,IMEI_39118,192.168.1.130,Standard Transfer,4828,0
2026-02-24 02:40:34,ACT_8938,ATM,IMEI_56649,192.168.1.186,Standard Transfer,4394,0
2026-02-24 02:42:34,ACT_5073,Web Banking,IMEI_17095,192.168.1.44,Standard Transfer,2891,0
2026-02-24 02:45:34,ACT_2779,RTGS,IMEI_99115,192.168.1.179,Standard Transfer,4632,0
2026-02-24 02:47:34,ACT_8872,ATM,IMEI_60267,192.168.1.124,Standard Transfer,1679,0
2026-02-24 02:54:34,ACT_3530,Mobile App,IMEI_52504,192.168.1.92,Standard Transfer,1527,0
2026-02-24 02:55:34,ACT_8613,UPI,IMEI_17286,192.168.1.66,Standard Transfer,1744,0
2026-02-24 02:56:34,ACT_5498,Web Banking,IMEI_40109,192.168.1.44,Standard Transfer,2702,0
2026-02-24 03:01:34,ACT_4720,Mobile App,IMEI_60854,192.168.1.158,Standard Transfer,1934,0
2026-02-24 03:04:34,ACT_6336,RTGS,IMEI_28940,192.168.1.220,Standard Transfer,2787,0
2026-02-24 03:05:34,ACT_1052,UPI,IMEI_70111,192.168.1.203,Standard Transfer,4265,0
2026-02-24 03:05:34,ACT_7861,Mobile App,IMEI_14829,192.168.1.142,Standard Transfer,2386,0
2026-02-24 03:05:34,ACT_8905,Mobile App,IMEI_42602,192.168.1.233,Standard Transfer,1997,0
2026-02-24 03:16:34,ACT_7642,RTGS,IMEI_62945,192.168.1.104,Standard Transfer,3730,0
2026-02-24 03:17:34,ACT_4720,UPI,IMEI_39949,192.168.1.168,Standard Transfer,3583,0
2026-02-24 03:19:34,ACT_3261,ATM,IMEI_87642,192.168.1.254,Standard Transfer,299,0
2026-02-24 03:24:34,ACT_7294,UPI,IMEI_37530,192.168.1.64,Standard Transfer,930,0
2026-02-24 03:31:34,ACT_7102,Web Banking,IMEI_49526,192.168.1.178,Standard Transfer,1044,0
2026-02-24 03:32:34,ACT_6665,UPI,IMEI_62945,192.168.1.64,Standard Transfer,2225,0
2026-02-24 03:43:34,ACT_5314,UPI,IMEI_78743,192.168.1.130,Standard Transfer,119,0
2026-02-24 03:53:34,ACT_5172,Web Banking,IMEI_36609,192.168.1.97,Standard Transfer,4023,0
2026-02-24 03:53:34,ACT_4904,ATM,IMEI_29953,192.168.1.116,Standard Transfer,4383,0
2026-02-24 03:55:34,ACT_7956,UPI,IMEI_39912,192.168.1.156,Standard Transfer,2546,0
2026-02-24 03:58:34,ACT_9869,RTGS,IMEI_30916,192.168.1.147,Standard Transfer,2271,0
2026-02-24 04:09:34,ACT_8670,Mobile App,IMEI_29567,192.168.1.29,Standard Transfer,4170,0
2026-02-24 04:20:34,ACT_3269,ATM,IMEI_57006,192.168.1.179,Standard Transfer,1064,0
2026-02-24 04:27:34,ACT_2796,Mobile App,IMEI_90784,192.168.1.40,Standard Transfer,929,0
2026-02-24 04:33:34,ACT_3530,Web Banking,IMEI_55274,192.168.1.221,Standard Transfer,150,0
2026-02-24 04:36:34,ACT_3791,UPI,IMEI_74354,192.168.1.158,Standard Transfer,1692,0
2026-02-24 04:45:34,ACT_1008,Web Banking,IMEI_34789,192.168.1.213,Standard Transfer,694,0
2026-02-24 04:46:34,ACT_7044,ATM,IMEI_80033,192.168.1.167,Standard Transfer,892,0
2026-02-24 04:50:34,ACT_1461,Mobile App,IMEI_60255,192.168.1.92,Standard Transfer,167,0
2026-02-24 04:52:34,ACT_2364,Web Banking,IMEI_96975,192.168.1.38,Standard Transfer,4042,0
2026-02-24 04:57:34,ACT_9234,UPI,IMEI_55628,192.168.1.106,Standard Transfer,2244,0
2026-02-24 04:57:34,ACT_2788,UPI,IMEI_88546,192.168.1.197,Standard Transfer,4411,0
2026-02-24 05:01:34,ACT_1880,RTGS,IMEI_76947,192.168.1.231,Standard Transfer,4314,0
2026-02-24 05:15:34,ACT_9518,ATM,IMEI_18747,192.168.1.87,Standard Transfer,425,0
2026-02-24 05:16:34,ACT_9074,RTGS,IMEI_51384,192.168.1.5,Standard Transfer,1116,0
2026-02-24 05:17:34,ACT_5049,Mobile App,IMEI_10830,192.168.1.23,Standard Transfer,4062,0
2026-02-24 05:30:34,ACT_3280,ATM,IMEI_70681,192.168.1.174,Standard Transfer,1494,0
2026-02-24 05:46:34,ACT_5813,Web Banking,IMEI_23943,192.168.1.85,Standard Transfer,3543,0
2026-02-24 05:47:34,ACT_5503,RTGS,IMEI_98296,192.168.1.190,Standard Transfer,3632,0
2026-02-24 05:49:34,ACT_9869,Mobile App,IMEI_47446,192.168.1.223,Standard Transfer,1763,0
2026-02-24 05:51:34,ACT_7745,Mobile App,IMEI_41852,192.168.1.254,Standard Transfer,4782,0
2026-02-24 05:56:34,ACT_3049,Mobile App,IMEI_19065,192.168.1.239,Standard Transfer,4998,0
2026-02-24 05:58:34,ACT_6363,UPI,IMEI_98431,192.168.1.201,Standard Transfer,601,0
2026-02-24 06:02:34,ACT_4828,UPI,IMEI_84581,192.168.1.88,Standard Transfer,1409,0
2026-02-24 06:11:34,ACT_1052,Mobile App,IMEI_77636,192.168.1.209,Standard Transfer,2006,0
2026-02-24 06:18:34,ACT_3436,ATM,IMEI_70111,192.168.1.249,Standard Transfer,1746,0
2026-02-24 06:26:34,ACT_3436,ATM,IMEI_83280,192.168.1.135,Standard Transfer,4643,0
2026-02-24 06:30:34,ACT_1954,Mobile App,IMEI_60134,192.168.1.167,Standard Transfer,299,0
2026-02-24 06:33:34,ACT_4234,Mobile App,IMEI_23808,192.168.1.187,Standard Transfer,1343,0
2026-02-24 06:34:34,ACT_2054,Web Banking,IMEI_26533,192.168.1.97,Standard Transfer,4585,0
2026-02-24 06:36:34,ACT_1645,Web Banking,IMEI_52504,192.168.1.22,Standard Transfer,1772,0
2026-02-24 06:37:34,ACT_7555,Mobile App,IMEI_30144,192.168.1.130,Standard Transfer,2075,0
2026-02-24 06:38:34,ACT_9569,ATM,IMEI_99991,192.168.1.245,Standard Transfer,2861,0
2026-02-24 06:40:34,ACT_3661,Mobile App,IMEI_24876,192.168.1.133,Standard Transfer,1819,0
2026-02-24 06:44:34,ACT_9191,Mobile App,IMEI_55532,192.168.1.122,Standard Transfer,2539,0
2026-02-24 06:52:34,ACT_5723,Mobile App,IMEI_34218,192.168.1.174,Standard Transfer,229,0
2026-02-24 07:00:34,ACT_1575,UPI,IMEI_88941,192.168.1.103,Standard Transfer,2484,0
2026-02-24 07:02:34,ACT_4828,RTGS,IMEI_22029,192.168.1.189,Standard Transfer,2829,0
2026-02-24 07:11:34,ACT_1710,Mobile App,IMEI_87613,192.168.1.141,Standard Transfer,1707,0
2026-02-24 07:20:34,ACT_4356,UPI,IMEI_48887,192.168.1.107,Standard Transfer,2446,0
2026-02-24 07:26:34,ACT_1398,ATM,IMEI_58391,192.168.1.116,Standard Transfer,3948,0
2026-02-24 07:28:34,ACT_7032,RTGS,IMEI_60110,192.168.1.133,Standard Transfer,3565,0
2026-02-24 07:36:34,ACT_2286,Mobile App,IMEI_11572,192.168.1.59,Standard Transfer,1459,0
2026-02-24 07:37:34,ACT_4234,UPI,IMEI_22494,192.168.1.193,Standard Transfer,4119,0
2026-02-24 07:39:34,ACT_7046,Web Banking,IMEI_38510,192.168.1.44,Standard Transfer,3299,0
2026-02-24 07:41:34,ACT_9477,RTGS,IMEI_25552,192.168.1.216,Standard Transfer,3098,0
2026-02-24 07:41:34,ACT_5929,Mobile App,IMEI_97870,192.168.1.144,Standard Transfer,3967,0
2026-02-24 07:49:34,ACT_1312,UPI,IMEI_10348,192.168.1.17,Standard Transfer,3533,0
2026-02-24 07:57:34,ACT_6862,Mobile App,IMEI_30728,192.168.1.69,Standard Transfer,534,0
2026-02-24 08:08:34,ACT_6298,ATM,IMEI_25304,192.168.1.23,Standard Transfer,260,0
2026-02-24 08:09:34,ACT_4356,Web Banking,IMEI_50022,192.168.1.223,Standard Transfer,1153,0
2026-02-24 08:24:34,ACT_7861,Mobile App,IMEI_55676,192.168.1.10,Standard Transfer,2034,0
2026-02-24 08:27:34,ACT_7111,UPI,IMEI_98296,192.168.1.199,Standard Transfer,4901,0
2026-02-24 08:44:34,ACT_2452,Mobile App,IMEI_79419,192.168.1.216,Standard Transfer,4640,0
2026-02-24 08:51:34,ACT_3458,UPI,IMEI_78870,192.168.1.116,Standard Transfer,473,0
2026-02-24 08:52:34,ACT_7823,Web Banking,IMEI_72782,192.168.1.64,Standard Transfer,3246,0
2026-02-24 08:52:34,ACT_1312,UPI,IMEI_46159,192.168.1.72,Standard Transfer,2974,0
2026-02-24 08:53:34,ACT_2559,RTGS,IMEI_38069,192.168.1.72,Standard Transfer,949,0
2026-02-24 09:00:34,ACT_6952,Mobile App,IMEI_40063,192.168.1.114,Standard Transfer,3989,0
2026-02-24 09:11:34,ACT_7549,Mobile App,IMEI_41852,192.168.1.62,Standard Transfer,4096,0
2026-02-24 09:13:34,ACT_2446,Web Banking,IMEI_30075,192.168.1.62,Standard Transfer,3537,0
2026-02-24 09:22:34,ACT_8116,UPI,IMEI_40109,192.168.1.115,Standard Transfer,4782,0
2026-02-24 09:25:34,ACT_7549,ATM,IMEI_82323,192.168.1.59,Standard Transfer,1791,0
2026-02-24 09:26:34,ACT_7755,ATM,IMEI_90664,192.168.1.23,Standard Transfer,444,0
2026-02-24 09:37:34,ACT_3299,Web Banking,IMEI_89191,192.168.1.102,Standard Transfer,3680,0
2026-02-24 09:37:34,ACT_3426,ATM,IMEI_11934,192.168.1.84,Standard Transfer,4462,0
2026-02-24 09:37:34,ACT_9234,ATM,IMEI_76086,192.168.1.86,Standard Transfer,322,0
2026-02-24 09:42:34,ACT_4405,Mobile App,IMEI_51384,192.168.1.102,Standard Transfer,3423,0
2026-02-24 09:47:34,ACT_1837,RTGS,IMEI_54460,192.168.1.175,Standard Transfer,1597,0
2026-02-24 09:48:34,ACT_8898,ATM,IMEI_57378,192.168.1.108,Standard Transfer,4811,0
2026-02-24 09:54:34,ACT_5498,UPI,IMEI_95991,192.168.1.97,Standard Transfer,1731,0
2026-02-24 09:56:34,ACT_1229,UPI,IMEI_49555,192.168.1.167,Standard Transfer,4774,0
2026-02-24 10:00:34,ACT_6232,Mobile App,IMEI_87613,192.168.1.168,Standard Transfer,4766,0
2026-02-24 10:04:34,ACT_3573,RTGS,IMEI_70111,192.168.1.115,Standard Transfer,4516,0
2026-02-24 10:06:34,ACT_1713,ATM,IMEI_57684,192.168.1.175,Standard Transfer,4040,0
2026-02-24 10:11:34,ACT_2723,Web Banking,IMEI_17239,192.168.1.85,Standard Transfer,4013,0
2026-02-24 10:20:34,ACT_4698,UPI,IMEI_18349,192.168.1.109,Standard Transfer,3587,0
2026-02-24 10:23:34,ACT_4582,Mobile App,IMEI_74477,192.168.1.124,Standard Transfer,1600,0
2026-02-24 10:35:34,ACT_9096,Mobile App,IMEI_94869,192.168.1.255,Standard Transfer,1947,0
2026-02-24 10:35:34,ACT_4345,UPI,IMEI_62471,192.168.1.114,Standard Transfer,4319,0
2026-02-24 10:36:34,ACT_2370,Mobile App,IMEI_38298,192.168.1.141,Standard Transfer,2263,0
2026-02-24 10:38:34,ACT_6221,ATM,IMEI_72782,192.168.1.193,Standard Transfer,2578,0
2026-02-24 11:13:34,ACT_6868,UPI,IMEI_93455,192.168.1.25,Standard Transfer,3059,0
2026-02-24 11:21:34,ACT_5966,Web Banking,IMEI_39948,192.168.1.62,Standard Transfer,516,0
2026-02-24 11:26:34,ACT_4649,RTGS,IMEI_24759,192.168.1.255,Standard Transfer,3892,0
2026-02-24 11:27:34,ACT_6697,RTGS,IMEI_60141,192.168.1.142,Standard Transfer,1273,0
2026-02-24 11:47:34,ACT_9788,Web Banking,IMEI_62167,192.168.1.130,Standard Transfer,1646,0
2026-02-24 12:08:34,ACT_4646,ATM,IMEI_95715,192.168.1.167,Standard Transfer,4725,0
2026-02-24 12:17:34,ACT_5524,Web Banking,IMEI_99213,192.168.1.212,Standard Transfer,2009,0
2026-02-24 12:33:34,ACT_8751,Web Banking,IMEI_39118,192.168.1.23,Standard Transfer,2009,0
2026-02-24 12:37:34,ACT_6935,Mobile App,IMEI_38249,192.168.1.84,Standard Transfer,1999,0
2026-02-24 12:39:34,ACT_7915,RTGS,IMEI_13750,192.168.1.202,Standard Transfer,708,0
2026-02-24 12:41:34,ACT_9784,ATM,IMEI_50221,192.168.1.42,Standard Transfer,1132,0
2026-02-24 13:10:34,ACT_2054,Web Banking,IMEI_56432,192.168.1.89,Standard Transfer,467,0
2026-02-24 13:12:34,ACT_5049,ATM,IMEI_18747,192.168.1.252,Standard Transfer,2081,0
2026-02-24 13:14:34,ACT_8416,Web Banking,IMEI_48865,192.168.1.189,Standard Transfer,2766,0
2026-02-24 13:14:34,ACT_5293,Mobile App,IMEI_38069,192.168.1.92,Standard Transfer,1336,0
2026-02-24 13:20:34,ACT_8339,Mobile App,IMEI_70111,192.168.1.30,Standard Transfer,3497,0
2026-02-24 13:20:34,ACT_4405,UPI,IMEI_12905,192.168.1.254,Standard Transfer,4519,0
2026-02-24 13:23:34,ACT_1410,Mobile App,IMEI_62904,192.168.1.102,Standard Transfer,1796,0
2026-02-24 13:23:34,ACT_7032,ATM,IMEI_40085,192.168.1.223,Standard Transfer,1751,0
2026-02-24 13:23:34,ACT_5996,RTGS,IMEI_55274,192.168.1.212,Standard Transfer,3993,0
2026-02-24 13:31:34,ACT_7956,UPI,IMEI_79863,192.168.1.18,Standard Transfer,2113,0
2026-02-24 13:34:34,ACT_3568,UPI,IMEI_60267,192.168.1.16,Standard Transfer,2646,0
2026-02-24 13:34:34,ACT_3855,UPI,IMEI_61429,192.168.1.116,Standard Transfer,513,0
2026-02-24 13:35:34,ACT_4802,Web Banking,IMEI_37460,192.168.1.10,Standard Transfer,4651,0
2026-02-24 13:37:34,ACT_5068,Mobile App,IMEI_69966,192.168.1.44,Standard Transfer,2578,0
2026-02-24 13:39:34,ACT_3648,Web Banking,IMEI_79340,192.168.1.84,Standard Transfer,2608,0
2026-02-24 13:41:34,ACT_5304,RTGS,IMEI_78010,192.168.1.67,Standard Transfer,1808,0
2026-02-24 13:50:34,ACT_7863,ATM,IMEI_13811,192.168.1.249,Standard Transfer,1208,0
2026-02-24 13:55:34,ACT_6425,ATM,IMEI_83230,192.168.1.168,Standard Transfer,2458,0
2026-02-24 13:58:34,ACT_7861,Mobile App,IMEI_30075,192.168.1.168,Standard Transfer,790,0
2026-02-24 14:03:34,ACT_6686,ATM,IMEI_61969,192.168.1.52,Standard Transfer,748,0
2026-02-24 14:03:34,ACT_7115,Web Banking,IMEI_97004,192.168.1.179,Standard Transfer,2904,0
2026-02-24 14:05:34,ACT_1444,Web Banking,IMEI_83412,192.168.1.16,Standard Transfer,1862,0
2026-02-24 14:10:34,ACT_7766,UPI,IMEI_35450,192.168.1.179,Standard Transfer,4652,0
2026-02-24 14:19:34,ACT_5283,UPI,IMEI_15179,192.168.1.115,Standard Transfer,2815,0
2026-02-24 14:21:34,ACT_1285,ATM,IMEI_88980,192.168.1.115,Standard Transfer,4319,0
2026-02-24 14:29:34,ACT_5351,ATM,IMEI_30144,192.168.1.100,Standard Transfer,2326,0
2026-02-24 14:42:34,ACT_6232,ATM,IMEI_46611,192.168.1.194,Standard Transfer,2027,0
2026-02-24 14:42:34,ACT_9507,Web Banking,IMEI_32526,192.168.1.56,Standard Transfer,2978,0
2026-02-24 14:52:34,ACT_6390,Mobile App,IMEI_41243,192.168.1.209,Standard Transfer,1999,0
